bb_(fate/extra),bb(フェイト/エクストラ)
bb_(swimsuit_mooncancer)_(fate),bb(水着ムーンキャンサー)(fate)
bb_(swimsuit_mooncancer)_(second_ascension)_(fate),bb(水着ムーンキャンサー)(再臨)(fate)
bb_(swimsuit_mooncancer)_(third_ascension)_(fate),bb(水着ムーンキャンサー)(第三再臨)(fate)
bc_freedom_(emblem),BC フリーダム (エンブレム)
bc_freedom_military_uniform,BC自由軍服
bc_freedom_school_uniform,BC自由学校の制服
bdsm,緊縛
bea_(pokemon),ビー（ポケモン）
beach,ビーチ
beach_chair,ビーチチェア
beach_mat,ビーチマット
beach_towel,ビーチタオル
beach_umbrella,ビーチパラソル
beachball,ビーチボール
bead_bracelet,ビーズブレスレット
bead_necklace,ビーズネックレス
beads,ビーズ
beak,嘴
beam_rifle,ビームライフル
beam_saber,ビームサーベル
beamed_eighth_notes,連桁8分音符
beamed_sixteenth_notes,連桁の 16 分音符
bean_bag_chair,お手玉椅子
beanie,ビーニー帽
beans,豆
bear,クマ
bear_boy,クマの男の子
bear_costume,クマの衣装
bear_ears,クマの耳
bear_girl,クマの女の子
bear_hair_ornament,クマの髪飾り
bear_hood,クマのフード
bear_panties,クマのパンティー
bear_print,クマのプリント
bear_tail,クマの尻尾
beard,あごひげ
beard_stubble,ひげの無精ひげ
beatrice_(re:zero),ベアトリス(リゼロ)
beatrice_(umineko),ベアトリス（うみねこ）
beatrix_(granblue_fantasy),ベアトリクス（グランブルーファンタジー）
beckoning,手招き
bed,ベッド
bed_sheet,ベッドシーツ
bede_(pokemon),ビーデ（ポケモン）
bedroom,寝室
bee,蜂
beer,ビール
beer_bottle,ビール瓶
beer_can,ビール缶
beer_mug,ビールのジョッキ
beetle,甲虫
before_and_after,前後
behind_another,別の後ろに
behind-the-head_headphones,頭の後ろに置くヘッドフォン
beidou_(genshin_impact),北斗（原神）
belfast_(azur_lane),ベルファスト（アズールレーン）
bell,ベル
belly,腹
belly_chain,腹鎖
belly_grab,腹を掴む
belt,ベルト
belt_boots,ベルトブーツ
belt_bra,ベルトブラジャー
belt_buckle,ベルトのバックル
belt_collar,ベルトの襟
belt_pouch,ベルトポーチ
belt_skirt,ベルトスカート
bench,ベンチ
bendy_straw,曲がるわら
bent_over,かがんだ
bento,お弁当
beret,ベレー
beretta_92,ベレッタ92
bernadetta_von_varley,ベルナデッタ・フォン・ヴァーリー
berry,ベリー
berry_(pokemon),ベリー（ポケモン）
berserker_(fate/zero),バーサーカー(Fate/Zero)
bertolt_hoover,ベルトルト・フーバー
bespectacled,メガネをかけた
bestiality,獣姦
between_breasts,乳房の間
between_fingers,指の間
between_legs,足の間
between_pectorals,胸筋の間
between_thighs,太ももの間
between_toes,足の指の間
bianca_(dq5),ビアンカ（dq5）
bianca_(pokemon),ビアンカ（ポケモン）
bianka_durandal_ataegina,ビアンカ・デュランダル・アテギナ
bib,よだれかけ
bibi_(tokoyami_towa),ビビ（常闇トワ）
biceps,上腕二頭筋
bicorne,双角
bicycle,自転車
bicycle_basket,自転車のかご
big_belly,でっかい腹
big_hair,大きな髪
big_nose,大きな鼻
bike_shorts,バイクショーツ
bike_shorts_under_shorts,ショートパンツの下にバイクショーツ
bike_shorts_under_skirt,スカートの下にバイクショーツ
biker_clothes,バイカーの服
bikesuit,バイクスーツ
bikini,ビキニ
bikini_armor,ビキニアーマー
bikini_bottom_aside,ビキニボトム脇
bikini_bottom_only,ビキニボトムのみ
bikini_pull,ビキニプル
bikini_shorts,ビキニショーツ
bikini_skirt,ビキニスカート
bikini_tan,ビキニ日焼け
bikini_top_lift,ビキニトップリフト
bikini_top_only,ビキニトップのみ
bikini_under_clothes,服の下にビキニ
bilingual,バイリンガル
billboard,看板
bindi,ビンディ
binoculars,双眼鏡
bipod,バイポッド
bird,鳥
bird_boy,鳥の男の子
bird_ears,鳥の耳
bird_girl,鳥の女の子
bird_legs,鳥の足
bird_mask,鳥のマスク
bird_on_arm,腕の上の鳥
bird_on_hand,手持ちの鳥
bird_on_head,頭の上の鳥
bird_on_shoulder,肩に止まった鳥
bird_print,鳥のプリント
bird_tail,鳥の尾
bird_wings,鳥の羽
birdcage,鳥かご
birthday,誕生日
birthday_cake,誕生日ケーキ
birthmark,母斑
bisexual_female,バイセクシャルの女性
bishamonten's_pagoda,毘沙門天の塔
bishamonten's_spear,毘沙門天の槍
bishop_(chess),ビショップ（チェス）
bishounen,美少年
bismarck_(azur_lane),ビスマルク（アズールレーン）
bismarck_(kancolle),ビスマルク（艦これ）
bit_gag,ちょっとしたギャグ
bite_mark,噛み跡
biting,噛む
biting_own_lip,自分の唇を噛む
biwa_hayahide_(umamusume),ビワハヤヒデ（ウマ娘）
biwa_lute,びわのリュート
black_apron,黒いエプロン
black_armband,黒の腕章
black_armor,黒い鎧
black_ascot,ブラックアスコット
black_babydoll,黒のベビードール
black_background,黒の背景
black_bag,黒いバッグ
black_bandeau,黒のバンドー
black_belt,黒帯
black_bikini,黒のビキニ
black_blindfold,黒の目隠し
black_bodysuit,黒のボディスーツ
black_border,黒枠
black_bow,黒の弓
black_bowtie,黒の蝶ネクタイ
black_bra,黒のブラジャー
black_buruma,黒ブルマ
black_camisole,黒のキャミソール
black_cape,黒マント
black_capelet,黒のケープレット
black_cardigan,黒のカーディガン
black_cat,黒猫
black_choker,黒のチョーカー
black_cloak,黒いマント
black_coat,黒いコート
black_collar,黒い首輪
black_corset,黒のコルセット
black_dress,黒いドレス
black_eyes,黒目
black_feathers,黒い羽
black_flower,黒い花
black_footwear,黒い靴
black_fur,黒い毛皮
black_garter_belt,黒のガーターベルト
black_garter_straps,黒のガーターストラップ
black_gloves,黒い手袋
black_hair,黒髪
black_hairband,黒のヘアバンド
black_hakama,黒袴
black_halo,ブラックハロー
black_headband,黒のヘッドバンド
black_headwear,黒い帽子
black_heart_(neptunia),ブラックハート（ネプテューヌ）
black_hood,黒いフード
black_hoodie,黒のパーカー
black_horns,黒い角
black_jacket,黒いジャケット
black_kimono,黒い着物
black_leggings,黒のレギンス
black_leotard,黒のレオタード
black_lips,黒い唇
black_male_swimwear,黒人男性の水着
black_male_underwear,黒人男性の下着
black_mask,黒いマスク
black_nails,黒い爪
black_neckerchief,黒のネッカチーフ
black_necktie,黒のネクタイ
black_one-piece_swimsuit,黒のワンピース水着
black_outline,黒い輪郭
black_panties,黒のパンティー
black_pants,黒いズボン
black_pantyhose,黒パンスト
black_pubic_hair,黒い陰毛
black_ribbon,黒いリボン
black_robe,黒いローブ
black_rock_shooter_(character),ブラック ロックシューター (キャラクター)
black_rose,黒いバラ
black_sailor_collar,黒のセーラー襟
black_sash,黒帯
black_scales,黒い鱗
black_scarf,黒のスカーフ
black_sclera,黒色強膜
black_scrunchie,黒のシュシュ
black_serafuku,黒セラフク
black_shirt,黒いシャツ
black_shorts,黒のショートパンツ
black_skin,黒い皮膚
black_skirt,黒のスカート
black_sky,黒い空
black_sleeves,黒い袖
black_socks,黒の靴下
black_sports_bra,黒のスポーツブラ
black_suit,黒いスーツ
black_sweater,黒のセーター
black_sweater_vest,黒のセーターベスト
black_tail,黒い尾
black_tank_top,黒のタンクトップ
black_theme,黒のテーマ
black_thighhighs,黒ニーソ
black_tube_top,黒のチューブトップ
black_umbrella,黒い傘
black_undershirt,黒のアンダーシャツ
black_veil,黒いベール
black_vest,黒のベスト
black_vs_white,黒対白
black_wings,黒い翼
black_wristband,黒のリストバンド
black-framed_eyewear,黒縁メガネ
blade_(honkai:_star_rail),ブレード（本海：スターレール）
blake_belladonna,ブレイク・ベラドンナ
blanc_(neptunia),ブラン（ネプテューヌ）
blank_censor,ブランクセンサー
blank_eyes,虚ろな目
blank_speech_bubble,空白の吹き出し
blank_stare,ぽかんとした顔
blanket,毛布
blaze_(arknights),ブレイズ（アークナイツ）
blaze_the_cat,猫を燃やす
blazer,ブレザー
bleeding,出血
blemishine_(arknights),ブレミシャイン（アークナイツ）
blending,ブレンドする
blind,盲目
blindfold,目隠し
blob,塊
blonde_hair,ブロンドの髪
blonde_pubic_hair,ブロンドの陰毛
blood,血
blood_bag,血液バッグ
blood_from_eyes,目から血が出る
blood_from_mouth,口からの血
blood_in_hair,髪に血が混じる
blood_on_arm,腕についた血
blood_on_bandages,包帯についた血
blood_on_clothes,服についた血
blood_on_face,顔に血がついた
blood_on_ground,地面についた血
blood_on_hands,手についた血
blood_on_knife,ナイフについた血
blood_on_leg,足についた血
blood_on_weapon,武器についた血
blood_splatter,血しぶき
blood_stain,血痕
bloodshot_eyes,血走った目
bloom,咲く
bloomers,ブルマ
bloop_(gawr_gura),ブループ (ガウル・グラ)
blouse,ブラウス
blowing,吹いている
blowing_kiss,投げキッス
blue_apron,青いエプロン
blue_armor,青い鎧
blue_ascot,ブルーアスコット
blue_background,青い背景
blue_bag,青いバッグ
blue_bandana,青いバンダナ
blue_belt,青帯
blue_bikini,青いビキニ
blue_bodysuit,ブルーのボディスーツ
blue_border,青い枠線
blue_bow,青い弓
blue_bowtie,青い蝶ネクタイ
blue_bra,青いブラジャー
blue_brooch,青いブローチ
blue_buruma,青いブルマ
blue_butterfly,青い蝶
blue_camisole,ブルーのキャミソール
blue_cape,青いマント
blue_capelet,青いケープレット
blue_cardigan,ブルーのカーディガン
blue_choker,青いチョーカー
blue_cloak,青いマント
blue_coat,青いコート
blue_collar,ブルーカラー
blue_dress,青い服
blue_eyes,青い目
blue_eyeshadow,ブルーアイシャドウ
blue_feathers,青い羽
blue_fire,青い火
blue_flower,青い花
blue_footwear,青い靴
blue_fur,青い毛皮
blue_gemstone,青い宝石
blue_gloves,青い手袋
blue_hair,青い髪
blue_hairband,青いヘアバンド
blue_hakama,青い袴
blue_halo,青いハロー
blue_headband,青いヘッドバンド
blue_headwear,青い帽子
blue_hood,青いフード
blue_hoodie,青いパーカー
blue_horns,青い角
blue_jacket,青いジャケット
blue_kimono,青い着物
blue_leotard,青いレオタード
blue_lips,青い唇
blue_male_underwear,青い男性の下着
blue_nails,青い爪
blue_neckerchief,青いネッカチーフ
blue_necktie,青いネクタイ
blue_oak,ブルーオーク
blue_one-piece_swimsuit,青いワンピース水着
blue_outline,青い輪郭
blue_overalls,青いオーバーオール
blue_pajamas,青いパジャマ
blue_panties,青いパンティー
blue_pants,青パンツ
blue_pantyhose,青いパンスト
blue_poison_(arknights),青い毒（アークナイツ）
blue_poison_(shoal_beat)_(arknights),青い毒（ショールビート）（アークナイツ）
blue_pupils,青い瞳孔
blue_ribbon,ブルーリボン
blue_robe,青いローブ
blue_rose,青いバラ
blue_sailor_collar,青いセーラー襟
blue_sarong,青いサロン
blue_sash,青い帯
blue_scarf,青いスカーフ
blue_sclera,青い強膜
blue_scrunchie,青いシュシュ
blue_serafuku,ブルーセラフク
blue_shawl,青いショール
blue_shirt,青いシャツ
blue_shorts,青いショートパンツ
blue_skin,青い肌
blue_skirt,青いスカート
blue_sky,青空
blue_sleeves,青い袖
blue_socks,青い靴下
blue_sports_bra,青いスポーツブラ
blue_suit,青いスーツ
blue_sweater,青いセーター
blue_sweater_vest,青いセーターベスト
blue_tabard,青いタバード
blue_tail,青い尾
blue_tank_top,青いタンクトップ
blue_theme,青のテーマ
blue_thighhighs,青いニーソ
blue_tongue,青い舌
blue_tunic,青いチュニック
blue_umbrella,青い傘
blue_vest,青いベスト
blue_wings,青い翼
blue-framed_eyewear,青いフレームのメガネ
blue-tinted_eyewear,青みがかった眼鏡
blueberry,ブルーベリー
blunt_bangs,鈍い前髪
blunt_ends,鈍端
blunt_tresses,鈍い髪
blur_censor,ぼかしセンサー
blurry,ぼやけた
blurry_background,ぼやけた背景
blurry_foreground,ぼやけた前景
blush,赤面
blush_stickers,赤面ステッカー
bo_staff,スタッフ
boa_hancock,ボア・ハンコック
boar,イノシシ
board_game,ボードゲーム
boat,ボート
bob_cut,ボブカット
bobby_socks,ボビーソックス
bodice,胴着
body_armor,ボディーアーマー
body_blush,ボディブラッシュ
body_freckles,体のそばかす
body_fur,体毛
body_hair,体毛
body_markings,ボディマーキング
body_switch,本体スイッチ
body_writing,ボディライティング
bodypaint,ボディーペイント
bodystocking,ボディストッキング
bodysuit,ボディスーツ
bodysuit_under_clothes,服の下のボディスーツ
bokeh,ボケ味
bokken,ボクケン
boko_(girls_und_panzer),ボコ (ガールズ&パンツァー)
bokukawauso,ぼくかわうそ
bokura_wa_ima_no_naka_de,僕らは今の中で
bolo_tie,ボロタイ
bolt,ボルト
bolt_action,ボルトアクション
bomb,爆弾
bomber_jacket,ボンバージャケット
bondage,束縛
bondage_outfit,ボンデージ衣装
bone,骨
bone_hair_ornament,骨の髪飾り
boned_meat,骨付き肉
bonnet,ボンネット
boo_(mario),ブー（マリオ）
boo_tao_(genshin_impact),ブータオ (原神)
